Source;Target;Type;Weight
99;196;Undirected;0.1085277049361344
639;808;Undirected;0.1085273937149328
608;729;Undirected;0.10850979394954599
471;652;Undirected;0.10849506255875332
354;592;Undirected;0.1084903257388078
186;329;Undirected;0.10848889068193653
416;713;Undirected;0.10847668840895047
681;697;Undirected;0.10847257987215184
662;668;Undirected;0.1084706356465346
328;381;Undirected;0.10845719164140516
548;556;Undirected;0.10845084312524554
510;768;Undirected;0.10844805761747953
231;326;Undirected;0.10843952592568724
11;416;Undirected;0.10843906568542078
389;466;Undirected;0.10843363460573842
14;36;Undirected;0.10839663732786348
203;695;Undirected;0.10838606104223653
59;576;Undirected;0.1083811895519498
82;826;Undirected;0.1083737834359761
54;283;Undirected;0.1083527948129146
418;902;Undirected;0.10833730798772352
207;549;Undirected;0.10833323477324262
634;847;Undirected;0.108310566019658
10;751;Undirected;0.10829572119449377
66;699;Undirected;0.10828177089697387
119;632;Undirected;0.10826598488890576
221;917;Undirected;0.10826129641009063
178;732;Undirected;0.1082582702714228
662;760;Undirected;0.10825486068627588
51;801;Undirected;0.10823509692255588
185;493;Undirected;0.10821910790883048
881;943;Undirected;0.1082055632477984
538;607;Undirected;0.10819525942648026
73;405;Undirected;0.10819437450822232
81;271;Undirected;0.10819064865092363
346;716;Undirected;0.10818496332574283
424;647;Undirected;0.10818136083927918
643;831;Undirected;0.10816051352306022
714;743;Undirected;0.10815828702944467
126;346;Undirected;0.10815508595019767
951;976;Undirected;0.10815140683643504
203;712;Undirected;0.10814812065263653
188;473;Undirected;0.1081417137353638
519;685;Undirected;0.10810799254833403
810;868;Undirected;0.10810592319336397
349;533;Undirected;0.1081044306884403
415;648;Undirected;0.10808291390684227
418;892;Undirected;0.10807323270215452
237;498;Undirected;0.1080495339557742
110;430;Undirected;0.10804366098049513
141;604;Undirected;0.1080382079147574
613;922;Undirected;0.10803280910495812
110;473;Undirected;0.10800238465358393
271;524;Undirected;0.10799504541635747
726;918;Undirected;0.10798730914079296
61;598;Undirected;0.10796309546947536
766;800;Undirected;0.10796118360837396
316;938;Undirected;0.10796117417911327
369;817;Undirected;0.10793406459252852
79;879;Undirected;0.10791066196003728
634;799;Undirected;0.10789969952502616
123;488;Undirected;0.10789538842625657
624;980;Undirected;0.10789186879561638
109;235;Undirected;0.10788890540551806
105;599;Undirected;0.10786963402030324
245;662;Undirected;0.1078684264750507
151;332;Undirected;0.1078646748590849
203;644;Undirected;0.10785762797487916
152;300;Undirected;0.10782708009608254
796;966;Undirected;0.10780507696047736
20;147;Undirected;0.10778138850719016
364;423;Undirected;0.1077644070480826
265;405;Undirected;0.10774708336850734
68;235;Undirected;0.1077093935586332
226;361;Undirected;0.10769046294559892
103;176;Undirected;0.10765910165951828
849;850;Undirected;0.10764949652783183
197;578;Undirected;0.10759291536181334
7;470;Undirected;0.10758726931371676
486;937;Undirected;0.1075776171873846
242;779;Undirected;0.10757652179457472
62;876;Undirected;0.10756050318732424
231;847;Undirected;0.10755008790899888
174;490;Undirected;0.10751551477886756
633;920;Undirected;0.10750391124734487
233;712;Undirected;0.10748357322835857
144;835;Undirected;0.10743836253640417
351;699;Undirected;0.10739864838056
389;421;Undirected;0.1073943211589502
683;974;Undirected;0.1073840651567146
271;640;Undirected;0.10737626050841156
549;919;Undirected;0.10735320451412432
625;994;Undirected;0.10733388363267247
290;890;Undirected;0.10729373293618696
62;101;Undirected;0.10728191210102264
835;847;Undirected;0.10726829798079683
402;490;Undirected;0.1072506604333749
123;267;Undirected;0.1072456491614736
101;876;Undirected;0.10720201315686817
271;612;Undirected;0.10717201809834677
293;471;Undirected;0.10717111717904734
105;440;Undirected;0.10716759475350884
698;704;Undirected;0.10715861880157176
332;556;Undirected;0.10714330750383548
601;973;Undirected;0.10714308848406412
205;790;Undirected;0.1071422325361024
525;640;Undirected;0.1071421426401922
242;424;Undirected;0.10714159228075716
3;809;Undirected;0.10714049245422892
183;678;Undirected;0.10713760265929688
497;603;Undirected;0.10713560524114196
36;470;Undirected;0.1070881093867005
221;835;Undirected;0.1070758492751731
233;938;Undirected;0.1070546940346843
150;187;Undirected;0.1070480841725268
868;903;Undirected;0.10703038857538387
401;565;Undirected;0.1070290108213961
697;861;Undirected;0.10702087574582772
387;501;Undirected;0.10700979686493946
62;331;Undirected;0.10698925794407173
257;329;Undirected;0.1069847526708787
252;597;Undirected;0.1069688654623327
104;920;Undirected;0.10696541127081764
283;646;Undirected;0.10696231491063976
756;835;Undirected;0.1069610164769392
699;726;Undirected;0.10694967786827883
495;612;Undirected;0.10694783238768396
198;447;Undirected;0.10694345481843467
351;716;Undirected;0.10694080723117501
544;612;Undirected;0.10693933681094388
77;819;Undirected;0.10692948860132116
588;911;Undirected;0.1068907055584347
188;517;Undirected;0.10688678593320224
712;871;Undirected;0.10686993982516058
151;439;Undirected;0.1068381645388882
357;433;Undirected;0.10679259064754876
37;54;Undirected;0.10676742423434038
141;746;Undirected;0.10673126342409467
416;960;Undirected;0.10668853508544142
525;950;Undirected;0.10668083333026346
66;887;Undirected;0.1066729560192972
861;918;Undirected;0.10665236114682118
610;783;Undirected;0.10663238386904436
726;936;Undirected;0.10662404011072926
101;920;Undirected;0.10660717088329737
321;719;Undirected;0.10659977579680052
326;638;Undirected;0.1065818930050843
604;704;Undirected;0.10657652875553272
7;954;Undirected;0.10657230630563153
583;712;Undirected;0.10656473938614132
147;809;Undirected;0.10656343898706504
521;979;Undirected;0.1065564581011064
457;838;Undirected;0.10653343505086704
127;796;Undirected;0.10651494066010077
141;973;Undirected;0.10650278835225738
2;535;Undirected;0.10647530544381026
264;490;Undirected;0.10646306463556293
550;896;Undirected;0.10645737401371376
99;550;Undirected;0.10645187309169764
644;652;Undirected;0.10644358121200226
628;663;Undirected;0.10643200577925528
123;695;Undirected;0.10642797048823392
53;241;Undirected;0.1064234671974555
695;960;Undirected;0.10640561944096777
48;653;Undirected;0.10636248317778726
629;954;Undirected;0.10635840187122557
466;982;Undirected;0.10635757590355364
402;581;Undirected;0.10635492363763703
74;678;Undirected;0.10634911673515912
23;88;Undirected;0.1063436592520687
713;922;Undirected;0.10633787513041976
681;876;Undirected;0.10633680356626812
265;658;Undirected;0.10632404024773956
176;980;Undirected;0.10626483143027382
124;155;Undirected;0.10626070835864987
420;633;Undirected;0.1062495718650547
178;505;Undirected;0.10622961972780932
655;868;Undirected;0.10622211508124682
661;836;Undirected;0.10622035080074377
613;713;Undirected;0.10620928851528308
316;515;Undirected;0.10620837765340324
715;716;Undirected;0.1062013681857924
271;558;Undirected;0.10618349042801843
788;982;Undirected;0.10617748864765043
173;768;Undirected;0.10616583270706054
571;641;Undirected;0.10614055349588802
545;642;Undirected;0.1061163568448624
634;729;Undirected;0.106114393919178
329;510;Undirected;0.10610892852085774
327;822;Undirected;0.10610487578844224
152;420;Undirected;0.10609685664418893
242;487;Undirected;0.10607924210414688
652;935;Undirected;0.1060753051572108
808;945;Undirected;0.10607459511445667
63;668;Undirected;0.10605717649534824
17;445;Undirected;0.10600447118831524
230;265;Undirected;0.10598291217615667
150;168;Undirected;0.10594402099454794
10;39;Undirected;0.10593989458037628
502;574;Undirected;0.10593918866657306
69;410;Undirected;0.10593647923003187
697;866;Undirected;0.1059351089671596
629;911;Undirected;0.10592296878375672
631;903;Undirected;0.10590439061519133
341;721;Undirected;0.10589429540635532
455;489;Undirected;0.10588299331599377
473;649;Undirected;0.10588106492716913
203;715;Undirected;0.105875469939383
297;828;Undirected;0.10587413180673537
304;456;Undirected;0.10587322855191014
133;348;Undirected;0.10587115953288503
646;905;Undirected;0.10585348958522094
580;836;Undirected;0.10582967003747906
105;420;Undirected;0.10581130137541137
39;847;Undirected;0.10581079352771224
59;321;Undirected;0.10580939547889856
77;355;Undirected;0.10580086650587796
133;274;Undirected;0.1057610739496842
746;895;Undirected;0.10575714842336152
143;826;Undirected;0.10575611976437804
387;481;Undirected;0.10575203802549456
104;902;Undirected;0.10571281553453417
386;662;Undirected;0.10569724473901992
242;810;Undirected;0.10568711446263593
20;524;Undirected;0.1056688472228619
274;886;Undirected;0.10563380447062473
281;448;Undirected;0.1056269308679643
121;662;Undirected;0.10560896155128613
33;192;Undirected;0.10560079023060297
328;910;Undirected;0.10557220861642792
21;760;Undirected;0.10554494993752468
152;633;Undirected;0.10553964592224248
237;381;Undirected;0.10553142272174333
364;580;Undirected;0.10552599612773426
138;420;Undirected;0.10549137304646457
236;580;Undirected;0.10548319727922524
186;798;Undirected;0.1054726819682558
143;785;Undirected;0.10543891166149433
144;197;Undirected;0.10540607482470267
152;323;Undirected;0.10540310419425604
636;698;Undirected;0.10539091142708036
355;781;Undirected;0.10537983621863124
116;531;Undirected;0.10537636471332247
387;694;Undirected;0.1053761059748822
886;963;Undirected;0.10537587868449556
88;720;Undirected;0.10537244069521473
229;602;Undirected;0.10534846532511384
233;894;Undirected;0.10530780958770354
127;490;Undirected;0.10529375063664204
521;629;Undirected;0.10526305607021952
151;672;Undirected;0.10526129483126
147;789;Undirected;0.1052597547683962
17;662;Undirected;0.1052314482848831
144;672;Undirected;0.10521635224463373
814;966;Undirected;0.10520438853058163
597;974;Undirected;0.1051784026550559
281;396;Undirected;0.10516515256778347
267;408;Undirected;0.1051613562436894
503;943;Undirected;0.10515282051450188
59;185;Undirected;0.10514525270770643
186;410;Undirected;0.10512549339325927
483;612;Undirected;0.10512019586487713
41;408;Undirected;0.1051180985598463
45;523;Undirected;0.10509686030939144
126;726;Undirected;0.10509398996695868
63;544;Undirected;0.10504271327323474
505;629;Undirected;0.1050350337925578
42;736;Undirected;0.10501499354758853
162;207;Undirected;0.10501371947648297
474;570;Undirected;0.104997419170944
105;171;Undirected;0.10499566368164144
639;973;Undirected;0.10499252151957893
281;640;Undirected;0.1049898410123534
653;876;Undirected;0.10498046028294984
329;811;Undirected;0.1049776895635434
188;340;Undirected;0.10497254931647038
119;332;Undirected;0.10496600788552964
668;792;Undirected;0.10495119938752523
101;300;Undirected;0.10494887990481992
658;671;Undirected;0.1049484773210654
170;845;Undirected;0.10493859804096284
158;525;Undirected;0.10491536287501578
464;786;Undirected;0.1049032193349414
356;466;Undirected;0.10489400535662732
143;375;Undirected;0.10488120649918513
637;824;Undirected;0.10485436872355763
133;600;Undirected;0.10481839923832764
289;502;Undirected;0.10480305193344804
199;786;Undirected;0.10479281976251732
199;793;Undirected;0.1047819709617156
231;634;Undirected;0.10475890119234436
470;562;Undirected;0.10474557889615244
698;801;Undirected;0.10473946597195376
785;950;Undirected;0.10472987541455547
847;932;Undirected;0.10472840860205224
82;110;Undirected;0.10471852876986544
74;382;Undirected;0.10471410659306908
697;922;Undirected;0.10471307772808404
557;743;Undirected;0.1046900380610386
366;805;Undirected;0.10468311470267183
332;470;Undirected;0.10467348036281032
2;521;Undirected;0.10466984410931364
62;633;Undirected;0.1046675854056317
216;264;Undirected;0.1046624595654572
849;918;Undirected;0.10465814018284984
62;194;Undirected;0.1046526275301162
69;792;Undirected;0.10464908901577476
48;920;Undirected;0.1046270118786691
714;830;Undirected;0.10461488397608736
733;840;Undirected;0.10454601817043213
720;721;Undirected;0.10453537399426097
66;346;Undirected;0.10451406110926492
857;894;Undirected;0.10451389625889776
139;620;Undirected;0.10451093165148602
39;932;Undirected;0.10450050016057423
47;144;Undirected;0.104479021570941
439;825;Undirected;0.10447787577085052
257;393;Undirected;0.1044752339474896
30;306;Undirected;0.10446826568796144
604;746;Undirected;0.10445684273940617
726;922;Undirected;0.10445238994538178
269;712;Undirected;0.10442019963203196
33;952;Undirected;0.10441539593803598
462;486;Undirected;0.10441238594474532
495;643;Undirected;0.10439861749870404
376;726;Undirected;0.1043930086310136
26;658;Undirected;0.10437675706734333
267;760;Undirected;0.10436912413340292
280;820;Undirected;0.10436322211832848
215;540;Undirected;0.10435690944671884
452;629;Undirected;0.10433240421711854
329;768;Undirected;0.1043207590877473
213;442;Undirected;0.10429328196636052
509;860;Undirected;0.10428102472599653
133;543;Undirected;0.10428049717537316
153;715;Undirected;0.10425222433960782
38;150;Undirected;0.1042520438243044
415;668;Undirected;0.10424174060427747
495;960;Undirected;0.10424068539523153
281;472;Undirected;0.1042065567355298
504;943;Undirected;0.10419453883025036
220;469;Undirected;0.1041655487469538
543;779;Undirected;0.10416426747841648
271;950;Undirected;0.10415038806252867
17;760;Undirected;0.10414238211926316
66;490;Undirected;0.10413755399133262
28;859;Undirected;0.1041329297665776
431;437;Undirected;0.10413031803606078
242;613;Undirected;0.10411897310910627
418;920;Undirected;0.10409602450966507
225;716;Undirected;0.10409146943026017
2;473;Undirected;0.10408720508955648
256;420;Undirected;0.10407998138553784
246;247;Undirected;0.10406758156400724
613;929;Undirected;0.10405727476564522
659;865;Undirected;0.10404723795658373
252;716;Undirected;0.10404327680205806
283;797;Undirected;0.10403347392611388
261;262;Undirected;0.10401966094047713
197;667;Undirected;0.1039869416956274
104;138;Undirected;0.10398497205408712
481;663;Undirected;0.10397257522402482
332;481;Undirected;0.1039454515642802
53;609;Undirected;0.10394463641013653
299;349;Undirected;0.10392801977065087
454;878;Undirected;0.10391742175710708
394;483;Undirected;0.1038954344081217
86;151;Undirected;0.1038779226885083
63;241;Undirected;0.10384065245223874
794;968;Undirected;0.10382257342802056
433;607;Undirected;0.10381402269749293
134;300;Undirected;0.10380738810171118
321;831;Undirected;0.10380195044046092
215;445;Undirected;0.10379810460247782
43;943;Undirected;0.10378748872007967
11;495;Undirected;0.10376606172784616
498;945;Undirected;0.10376315971112304
331;716;Undirected;0.10374829972316224
640;820;Undirected;0.10374333576978724
480;652;Undirected;0.1037391717469994
649;994;Undirected;0.10371055620970024
288;338;Undirected;0.103709050015601
381;597;Undirected;0.1036975528327751
141;968;Undirected;0.10369443331709673
88;239;Undirected;0.10367817910609776
452;979;Undirected;0.10366593419938336
576;683;Undirected;0.10366587316188154
321;399;Undirected;0.10364625637218423
78;818;Undirected;0.10363173237969316
87;253;Undirected;0.10362508866335797
716;923;Undirected;0.10361749636819684
842;980;Undirected;0.10361185917251628
732;825;Undirected;0.10361128351818458
233;715;Undirected;0.10359358933506917
556;628;Undirected;0.10354542541398028
311;319;Undirected;0.10353854452621616
565;910;Undirected;0.10351832984760427
76;217;Undirected;0.10351755252147657
33;150;Undirected;0.1035148642329737
733;810;Undirected;0.10349328728595736
74;235;Undirected;0.10348630679453144
331;420;Undirected;0.10346547946902257
286;587;Undirected;0.10344542365471203
34;662;Undirected;0.10344374297060896
98;101;Undirected;0.10343058405033766
17;385;Undirected;0.1033938227266153
434;860;Undirected;0.10338946097698258
105;331;Undirected;0.10338403725516204
446;608;Undirected;0.10336968512239007
127;570;Undirected;0.10336802190500942
531;785;Undirected;0.1033617362020819
557;845;Undirected;0.1033587239881128
411;980;Undirected;0.10334614438302582
233;252;Undirected;0.10334174330519684
402;895;Undirected;0.10330923070178084
119;470;Undirected;0.10329053996735227
17;938;Undirected;0.10327518622558482
245;316;Undirected;0.10325394140086844
134;923;Undirected;0.10323237362782617
304;918;Undirected;0.10323019614394342
683;715;Undirected;0.10322930392561418
917;932;Undirected;0.1032226603700454
47;976;Undirected;0.10321298580599204
471;966;Undirected;0.10320845329880726
171;440;Undirected;0.10320005695358728
311;673;Undirected;0.1031925921022823
70;934;Undirected;0.10317675441650014
615;734;Undirected;0.10317207769018204
82;615;Undirected;0.10315993390924733
10;33;Undirected;0.10315636715044353
918;936;Undirected;0.10315005663638843
174;402;Undirected;0.10314376882746673
64;105;Undirected;0.10313913106585088
357;549;Undirected;0.1031376584880791
471;929;Undirected;0.1031272173395293
326;892;Undirected;0.10310492203363364
48;380;Undirected;0.1030897538063386
337;420;Undirected;0.10304818123800898
215;269;Undirected;0.10303332754268534
77;319;Undirected;0.10303032102002116
505;632;Undirected;0.10300568959322473
300;653;Undirected;0.1029856894973632
425;562;Undirected;0.10298509585070104
847;917;Undirected;0.10298306606671663
245;871;Undirected;0.10298268055839442
217;625;Undirected;0.10295917840872372
28;225;Undirected;0.10294843864324403
43;46;Undirected;0.10293658061100412
652;699;Undirected;0.10291493435617613
471;613;Undirected;0.10291239290810528
351;418;Undirected;0.10289737060222708
599;681;Undirected;0.10288109090923417
151;188;Undirected;0.10286910155062856
396;730;Undirected;0.10283408437196416
175;350;Undirected;0.10282927499114557
21;974;Undirected;0.10282413784401707
395;844;Undirected;0.1027840389815688
683;695;Undirected;0.1027621016306206
23;126;Undirected;0.10275388029294676
670;831;Undirected;0.10274128330183778
490;511;Undirected;0.10273900150775007
82;505;Undirected;0.10272847777072283
249;792;Undirected;0.1027203609593208
33;69;Undirected;0.1027102376206347
420;599;Undirected;0.10270721714035264
58;565;Undirected;0.10270140465667313
538;661;Undirected;0.10269535861779693
387;439;Undirected;0.10269104871145886
133;565;Undirected;0.10267498420086628
41;798;Undirected;0.10266374369671584
385;576;Undirected;0.10264872748087298
522;834;Undirected;0.10264642013031193
28;604;Undirected;0.10263443757060146
379;785;Undirected;0.10262941797817683
868;901;Undirected;0.10261533925712804
891;938;Undirected;0.1025842913068903
434;498;Undirected;0.10256459175935743
51;599;Undirected;0.10256453592201467
20;182;Undirected;0.102563373772788
497;641;Undirected;0.10256333763162556
329;668;Undirected;0.10256298871973492
459;629;Undirected;0.10255767321653578
565;978;Undirected;0.1025484372764414
508;721;Undirected;0.10251441998346318
633;655;Undirected;0.1024553859751572
125;415;Undirected;0.10244287713036117
215;316;Undirected;0.10241447343788827
733;868;Undirected;0.10240914024611386
276;625;Undirected;0.10238510690627023
51;876;Undirected;0.10234847700594872
28;141;Undirected;0.10234092365024944
132;716;Undirected;0.10231523398683788
48;256;Undirected;0.10230621831847224
612;802;Undirected;0.10229752517740848
401;968;Undirected;0.10228577756443627
351;877;Undirected;0.10226417793637098
372;589;Undirected;0.10224812448557187
525;892;Undirected;0.10224249047900873
708;815;Undirected;0.10223538299575308
620;662;Undirected;0.10222199900976686
824;899;Undirected;0.1022152021054082
185;466;Undirected;0.10220766460161862
485;743;Undirected;0.10219996136027093
902;971;Undirected;0.10219530963663699
635;686;Undirected;0.1021909289107054
546;705;Undirected;0.1021754950882692
48;806;Undirected;0.10216820097485643
658;943;Undirected;0.10215798404912484
439;805;Undirected;0.10213160342513088
860;963;Undirected;0.10212553126585493
121;668;Undirected;0.10206704682116237
149;733;Undirected;0.10204153009396888
479;523;Undirected;0.10202534243266978
471;796;Undirected;0.10200473523094897
519;589;Undirected;0.1020029512383926
575;869;Undirected;0.10199528360701568
577;810;Undirected;0.10199227296429964
26;616;Undirected;0.10198899970628247
199;238;Undirected;0.1019799001719517
643;644;Undirected;0.10197570316551363
375;531;Undirected;0.10197260385547376
168;483;Undirected;0.1019487673542256
713;716;Undirected;0.1019456560290148
41;573;Undirected;0.10192700846046156
355;531;Undirected;0.1019098473474348
325;746;Undirected;0.10189263826961756
179;198;Undirected;0.10188653020872038
265;510;Undirected;0.1018520853913948
273;639;Undirected;0.10185148710541646
558;576;Undirected;0.10185081963041864
562;732;Undirected;0.10184971021614256
133;704;Undirected;0.10182404552575973
683;716;Undirected;0.10181441305602136
802;811;Undirected;0.10181406876128876
230;975;Undirected;0.10181010962570287
59;415;Undirected;0.1018067085318352
51;300;Undirected;0.10177718345885152
14;556;Undirected;0.10177270651543653
613;936;Undirected;0.1017696260081095
173;211;Undirected;0.10176796587064894
394;798;Undirected;0.10175696351748503
474;725;Undirected;0.10175672906822733
379;576;Undirected;0.10175291593686392
66;581;Undirected;0.10173252695369353
21;245;Undirected;0.10171820887350536
421;712;Undirected;0.10171463183066254
479;588;Undirected;0.10169291323712852
375;932;Undirected;0.1016751359981172
473;661;Undirected;0.1016645404963387
101;922;Undirected;0.10164217235851418
127;699;Undirected;0.10163729054990513
158;185;Undirected;0.1016229512662214
602;748;Undirected;0.1016113691923239
233;861;Undirected;0.10160964451713593
410;670;Undirected;0.1016023886008012
284;817;Undirected;0.1015917454319184
64;824;Undirected;0.10157859408374197
271;905;Undirected;0.10157703143689073
101;824;Undirected;0.10156256392407176
40;214;Undirected;0.101562416443989
576;658;Undirected;0.10154984694872073
844;917;Undirected;0.10154335410505022
158;831;Undirected;0.10153498556811416
113;286;Undirected;0.1014980164077373
173;755;Undirected;0.10147720175052996
456;630;Undirected;0.10142633747206448
346;936;Undirected;0.1014190924838914
134;936;Undirected;0.1013850717198478
715;850;Undirected;0.1013697252267564
655;903;Undirected;0.10135062511484848
806;810;Undirected;0.10135011268626172
674;963;Undirected;0.10134797549530468
249;643;Undirected;0.10134667384346292
410;969;Undirected;0.10133562267538716
831;910;Undirected;0.10132316651221428
716;871;Undirected;0.10131179329172127
616;658;Undirected;0.1012775714753717
383;524;Undirected;0.10127730784108087
668;969;Undirected;0.10124845205516787
334;648;Undirected;0.1012390756752832
86;805;Undirected;0.10123418396107453
101;801;Undirected;0.10122868113133236
606;866;Undirected;0.1012140368874407
192;976;Undirected;0.10118910650152173
147;182;Undirected;0.10117062448691676
10;634;Undirected;0.1011668029308346
80;408;Undirected;0.1011651549216159
271;277;Undirected;0.1011648057422106
760;982;Undirected;0.10116038985370984
21;576;Undirected;0.10115283112393712
88;283;Undirected;0.10114305407630453
147;531;Undirected;0.10113624681111484
11;703;Undirected;0.10113057102157942
257;483;Undirected;0.10112026549002692
304;349;Undirected;0.10110757918556873
30;795;Undirected;0.10110700315462508
331;810;Undirected;0.10110659607200763
58;987;Undirected;0.10109428613855162
30;505;Undirected;0.10109384198786993
233;959;Undirected;0.10103875511543804
125;280;Undirected;0.10103653068287076
345;490;Undirected;0.10102542975464204
80;640;Undirected;0.10102102167602016
116;375;Undirected;0.1010087732428292
51;64;Undirected;0.10099218906892443
215;515;Undirected;0.1009868689029369
517;694;Undirected;0.10098573871049876
127;920;Undirected;0.10098408466867698
315;320;Undirected;0.10097552386639556
332;694;Undirected;0.1009709060076654
713;717;Undirected;0.10096375713569693
331;920;Undirected;0.1009567781138518
64;194;Undirected;0.10095469948773513
466;718;Undirected;0.10095464607749102
134;518;Undirected;0.10094892406406518
327;688;Undirected;0.10094355252328496
505;517;Undirected;0.10090748057778984
799;847;Undirected;0.10090234861198316
490;581;Undirected;0.1008992519702578
119;151;Undirected;0.10088478278157233
430;501;Undirected;0.10087574100352073
432;878;Undirected;0.1008741936068354
6;969;Undirected;0.100857859895733
185;389;Undirected;0.1008385935244918
599;908;Undirected;0.10083174169787586
307;984;Undirected;0.10082919415162607
868;902;Undirected;0.10082525087794156
334;411;Undirected;0.10082330056880867
70;189;Undirected;0.10081723827150248
3;400;Undirected;0.10081295298207736
23;826;Undirected;0.10081168361395226
141;978;Undirected;0.1008081698249399
168;257;Undirected;0.1007896262066124
860;886;Undirected;0.100786646979615
495;817;Undirected;0.1007853864431232
36;45;Undirected;0.10077600939031203
237;509;Undirected;0.10076368785043363
355;951;Undirected;0.10075891396957094
418;866;Undirected;0.10073874827267046
62;337;Undirected;0.10072719273492596
270;877;Undirected;0.10070640608391432
716;918;Undirected;0.10070509044983553
45;285;Undirected;0.10069450086579776
209;461;Undirected;0.10068593758353946
113;587;Undirected;0.10068149342417464
37;646;Undirected;0.1006695244985542
176;791;Undirected;0.10066629373725418
564;979;Undirected;0.10065331372786207
279;834;Undirected;0.1006494392078278
405;665;Undirected;0.1006087592266522
151;825;Undirected;0.1006060878957375
95;603;Undirected;0.10058312336590113
375;667;Undirected;0.10055794273457913
132;351;Undirected;0.10054137347241364
242;840;Undirected;0.10053734057324926
520;829;Undirected;0.10052814083741393
16;678;Undirected;0.10049945346501817
630;933;Undirected;0.10049906859196596
469;490;Undirected;0.10049804037727768
17;644;Undirected;0.10049385037793948
277;612;Undirected;0.10048832857465102
395;835;Undirected;0.10048607592205573
343;705;Undirected;0.10046418832367844
357;994;Undirected;0.1004618360410516
5;821;Undirected;0.10043797923664087
573;969;Undirected;0.10041530368327008
445;850;Undirected;0.10037228228686568
116;158;Undirected;0.10035744069836358
715;726;Undirected;0.10034281181506907
614;813;Undirected;0.10032924478130467
